id,counterparty_id,total,shipping,issued_at,status,source,simulated,meta
65db02d220343c553ba9181f56127c50,04e990f9e49b538e1752899ae51e1b12,5524,934,2017-11-02T18:51:35+00:00,open,olist,False,"{""seller_ids"": [""1c129092bf23f28a5930387c980c0dfc""], ""seller_locations"": [{""seller_id"": ""1c129092bf23f28a5930387c980c0dfc"", ""city"": ""sao paulo"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [4590]}"
ff65c06d9d1fcec5dfefe1dbeb606e5f,2563f4f4247f47f05a987635b3189f86,14936,3036,2017-11-02T18:53:27+00:00,open,olist,False,"{""seller_ids"": [""77530e9772f57a62c906e1c21538ab82""], ""seller_locations"": [{""seller_id"": ""77530e9772f57a62c906e1c21538ab82"", ""city"": ""curitiba"", ""state"": ""PR""}], ""order_status"": ""delivered"", ""customer_state"": ""MA"", ""item_prices"": [11900]}"
2d5fcae67cd267649c54367612ede338,e1970a4d5ae756f546f5d50b0d862588,23612,3913,2017-11-02T18:57:27+00:00,open,olist,False,"{""seller_ids"": [""7c67e1448b00f6e969d365cea6b010ab""], ""seller_locations"": [{""seller_id"": ""7c67e1448b00f6e969d365cea6b010ab"", ""city"": ""itaquaquecetuba"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [19699]}"
2fc9faf8c6b3ffe951029b8bae263bb6,31bfa97f1ea0663a50ebc5c811ebdf4d,23052,3553,2017-11-02T19:29:31+00:00,open,olist,False,"{""seller_ids"": [""7c67e1448b00f6e969d365cea6b010ab""], ""seller_locations"": [{""seller_id"": ""7c67e1448b00f6e969d365cea6b010ab"", ""city"": ""itaquaquecetuba"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [19499]}"
b4351b639f2b08615cf0af316b7fd590,26ba94dfa1455f35df98f0272823d02c,6501,1611,2017-11-02T19:39:24+00:00,open,olist,False,"{""seller_ids"": [""48436dade18ac8b2bce089ec2a041202""], ""seller_locations"": [{""seller_id"": ""48436dade18ac8b2bce089ec2a041202"", ""city"": ""volta redonda"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [4890]}"
5683975334cf0cbd77e90d11c940b257,ad26a26effb13bc10ea935a97e81d23a,6238,1248,2017-11-02T19:46:06+00:00,open,olist,False,"{""seller_ids"": [""38e679b9e0064cd94c6f035707344dae""], ""seller_locations"": [{""seller_id"": ""38e679b9e0064cd94c6f035707344dae"", ""city"": ""londrina"", ""state"": ""PR""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [4990]}"
68350de28c940e619bfce38aa0001ef2,9cb05885262e3459811af52c1818e354,6810,811,2017-11-02T19:52:30+00:00,open,olist,False,"{""seller_ids"": [""d1b65fc7debc3361ea86b5f14c68d2e2""], ""seller_locations"": [{""seller_id"": ""d1b65fc7debc3361ea86b5f14c68d2e2"", ""city"": ""mogi guacu"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [5999]}"
a4f6c6ff0270709873e39b3fc5c2f256,2647f46ede7b96049fb3405f1f5ae263,19794,2124,2017-11-02T19:57:15+00:00,open,olist,False,"{""seller_ids"": [""813348c996469b40f2e028d5429d3495""], ""seller_locations"": [{""seller_id"": ""813348c996469b40f2e028d5429d3495"", ""city"": ""jundiai"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""RS"", ""item_prices"": [5890, 5890, 5890]}"
e65718fbdfa15bbe0f31222856566e02,c41b29a1f1a375636331f2cec739bc34,9284,2885,2017-11-02T19:59:51+00:00,open,olist,False,"{""seller_ids"": [""c878515173c84a492ebe50d6b493230b""], ""seller_locations"": [{""seller_id"": ""c878515173c84a492ebe50d6b493230b"", ""city"": ""itaipulandia"", ""state"": ""PR""}], ""order_status"": ""delivered"", ""customer_state"": ""MT"", ""item_prices"": [6399]}"
9a43b717c408493ff788aeb5d11d0684,19f8fcd23ed70e29220a6a2f13ecd911,10616,1626,2017-11-02T20:28:53+00:00,open,olist,False,"{""seller_ids"": [""4a3ca9315b744ce9f8e9374361493884""], ""seller_locations"": [{""seller_id"": ""4a3ca9315b744ce9f8e9374361493884"", ""city"": ""ibitinga"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [8990]}"
f5972017f8fc7597e9a878118ca8c19a,6d3a5d0d75b907650d9d86b756b8352e,21531,11631,2017-11-02T20:58:23+00:00,open,olist,False,"{""seller_ids"": [""13074f016982ff2bd6c58ced8682f000""], ""seller_locations"": [{""seller_id"": ""13074f016982ff2bd6c58ced8682f000"", ""city"": ""bento goncalves"", ""state"": ""RS""}], ""order_status"": ""delivered"", ""customer_state"": ""ES"", ""item_prices"": [9900]}"
cba6625a547cd5ad8a968733b3e23d8d,03f36811ed7689b1b01f4ebb1dd4f145,9943,944,2017-11-02T21:14:31+00:00,open,olist,False,"{""seller_ids"": [""cc419e0650a3c5ba77189a1882b7556a""], ""seller_locations"": [{""seller_id"": ""cc419e0650a3c5ba77189a1882b7556a"", ""city"": ""santo andre"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [8999]}"
e5a8151b77b30febb4c0aec6a2f015b9,601939a99fb9b09770238774701505aa,11694,1695,2017-11-02T21:17:47+00:00,open,olist,False,"{""seller_ids"": [""7a67c85e85bb2ce8582c35f2203ad736""], ""seller_locations"": [{""seller_id"": ""7a67c85e85bb2ce8582c35f2203ad736"", ""city"": ""sao paulo"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""RJ"", ""item_prices"": [9999]}"
5daa464e9f725bd3b82a90c3a33804a9,fe5cd18d036c2dff040713e83b728797,2527,827,2017-11-02T21:24:42+00:00,open,olist,False,"{""seller_ids"": [""9b013e03b2ab786505a1d3b5c0756754""], ""seller_locations"": [{""seller_id"": ""9b013e03b2ab786505a1d3b5c0756754"", ""city"": ""vicente de carvalho"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [1700]}"
f68bf4a4d690be2a9ba9402b0862ad34,6fa9a7cc1ae70cedadd47d4fe1042917,16668,1681,2017-11-02T21:32:55+00:00,open,olist,False,"{""seller_ids"": [""25c5c91f63607446a97b143d2d535d31""], ""seller_locations"": [{""seller_id"": ""25c5c91f63607446a97b143d2d535d31"", ""city"": ""itauna"", ""state"": ""MG""}], ""order_status"": ""delivered"", ""customer_state"": ""DF"", ""item_prices"": [14987]}"
59ffc24bc635a0a0f190bf021df20508,6304255f37a0e0672ad9d547304192a3,6179,1679,2017-11-02T21:39:35+00:00,open,olist,False,"{""seller_ids"": [""6560211a19b47992c3666cc44a7e94c0""], ""seller_locations"": [{""seller_id"": ""6560211a19b47992c3666cc44a7e94c0"", ""city"": ""sao paulo"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""MT"", ""item_prices"": [4500]}"
437194d5acf95a095e074494db9c4183,3cc44e5e1e8a00f2de6f1dcde2896336,23634,4135,2017-11-02T21:43:51+00:00,open,olist,False,"{""seller_ids"": [""7c67e1448b00f6e969d365cea6b010ab""], ""seller_locations"": [{""seller_id"": ""7c67e1448b00f6e969d365cea6b010ab"", ""city"": ""itaquaquecetuba"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [19499]}"
75626319165f5a98618d8916fd5c6df8,f08e73cf7f4d6403ec07e52497eb01bf,7114,1415,2017-11-02T21:45:17+00:00,open,olist,False,"{""seller_ids"": [""cc419e0650a3c5ba77189a1882b7556a""], ""seller_locations"": [{""seller_id"": ""cc419e0650a3c5ba77189a1882b7556a"", ""city"": ""santo andre"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""RS"", ""item_prices"": [5699]}"
3b91f4d4c8c900e3cbca45d17a5c2cfb,f13d5dea2335435fe7c9b8a1901c1d1e,8673,1773,2017-11-02T21:48:41+00:00,open,olist,False,"{""seller_ids"": [""53e4c6e0f4312d4d2107a8c9cddf45cd""], ""seller_locations"": [{""seller_id"": ""53e4c6e0f4312d4d2107a8c9cddf45cd"", ""city"": ""pedreira"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [6900]}"
4c3898f5e7ca29c2fe30781d80f88857,ca1c7b496a7a43fff06ce5004a13be11,61860,1895,2017-11-02T21:51:51+00:00,open,olist,False,"{""seller_ids"": [""edb1ef5e36e0c8cd84eb3c9b003e486d""], ""seller_locations"": [{""seller_id"": ""edb1ef5e36e0c8cd84eb3c9b003e486d"", ""city"": ""teresopolis"", ""state"": ""RJ""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [59965]}"
a58702c3d5801746f53c535039460c60,8b3cba4fdea0b36401a5e0783a0178b8,7214,1515,2017-11-02T21:53:59+00:00,open,olist,False,"{""seller_ids"": [""cc419e0650a3c5ba77189a1882b7556a""], ""seller_locations"": [{""seller_id"": ""cc419e0650a3c5ba77189a1882b7556a"", ""city"": ""santo andre"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [5699]}"
341fde35809d4cdae709b875a0040b23,af3b088cc032929684c5b18cefc67327,19638,3648,2017-11-02T22:01:56+00:00,open,olist,False,"{""seller_ids"": [""c3cfdc648177fdbbbb35635a37472c53""], ""seller_locations"": [{""seller_id"": ""c3cfdc648177fdbbbb35635a37472c53"", ""city"": ""curitiba"", ""state"": ""PR""}], ""order_status"": ""delivered"", ""customer_state"": ""PE"", ""item_prices"": [15990]}"
51a5a1d89c87180cafd033debbc60f31,814ea47c5ea63f6232386e8696b42252,9292,1612,2017-11-02T22:14:17+00:00,open,olist,False,"{""seller_ids"": [""1025f0e2d44d7041d6cf58b6550e0bfa""], ""seller_locations"": [{""seller_id"": ""1025f0e2d44d7041d6cf58b6550e0bfa"", ""city"": ""sao paulo"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""RJ"", ""item_prices"": [3840, 3840]}"
0e0a83454e13440c604b4206420d2a3e,ad45f980fbeb063f41cbbf20bc3e8399,18695,3206,2017-11-02T22:21:29+00:00,open,olist,False,"{""seller_ids"": [""dbc22125167c298ef99da25668e1011f"", ""f45122a9ab94eb4f3f8953578bc0c560""], ""seller_locations"": [{""seller_id"": ""dbc22125167c298ef99da25668e1011f"", ""city"": ""borda da mata"", ""state"": ""MG""}, {""seller_id"": ""f45122a9ab94eb4f3f8953578bc0c560"", ""city"": ""piracicaba"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [8490, 6999]}"
19d3484384a0e1eef23357b8c193bd86,622f869865eac935f83c91cbae73c8d8,0,0,2017-11-02T22:33:01+00:00,cancelled,olist,False,"{""seller_ids"": [], ""seller_locations"": [], ""order_status"": ""unavailable"", ""customer_state"": ""SP"", ""item_prices"": []}"
c2038cc607e5462400ad6606b091ceca,4e2270e45010f34f7308e7fd0ba18b48,9704,3424,2017-11-02T22:41:18+00:00,open,olist,False,"{""seller_ids"": [""aae3bfea055532c57fb453ed3ec80b30""], ""seller_locations"": [{""seller_id"": ""aae3bfea055532c57fb453ed3ec80b30"", ""city"": ""santo andre"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""PB"", ""item_prices"": [6280]}"
92d956a077a254413755349e0efd0ed7,53b2aa3aafb865f1c2c681804b8eb3b9,7334,1344,2017-11-02T22:46:35+00:00,open,olist,False,"{""seller_ids"": [""1f50f920176fa81dab994f9023523100""], ""seller_locations"": [{""seller_id"": ""1f50f920176fa81dab994f9023523100"", ""city"": ""sao jose do rio preto"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [5990]}"
424c7f648ec1a188ab3f51a67cbd2e12,8bd209813497e7fc9ff84d0922094dd2,16820,1830,2017-11-02T22:46:46+00:00,open,olist,False,"{""seller_ids"": [""da8622b14eb17ae2831f4ac5b9dab84a""], ""seller_locations"": [{""seller_id"": ""da8622b14eb17ae2831f4ac5b9dab84a"", ""city"": ""piracicaba"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""RS"", ""item_prices"": [14990]}"
aeda6c61bef46638c41d68216431979b,54688ac015c0e130a8e00a28cc34ff92,9518,3020,2017-11-02T22:49:47+00:00,open,olist,False,"{""seller_ids"": [""1835b56ce799e6a4dc4eddc053f04066""], ""seller_locations"": [{""seller_id"": ""1835b56ce799e6a4dc4eddc053f04066"", ""city"": ""ibitinga"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""RJ"", ""item_prices"": [3499, 2999]}"
3675bad64212bdf96c5062ea051384e1,810ba763835fb927c87eaa0a750b5ca3,54196,5596,2017-11-02T22:59:31+00:00,open,olist,False,"{""seller_ids"": [""edf96ef93ed595084bbcbd9224bd2894""], ""seller_locations"": [{""seller_id"": ""edf96ef93ed595084bbcbd9224bd2894"", ""city"": ""sao paulo"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""CE"", ""item_prices"": [24300, 24300]}"
178a419a329f2b4bf50a68f7357f8fce,8d3266319640415bd80cda87f8dd1990,3960,1510,2017-11-02T23:06:11+00:00,open,olist,False,"{""seller_ids"": [""37515688008a7a40ac93e3b2e4ab203f""], ""seller_locations"": [{""seller_id"": ""37515688008a7a40ac93e3b2e4ab203f"", ""city"": ""dracena"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""DF"", ""item_prices"": [2450]}"
3e3109370f4c0f7b7f69cfc0098b89c3,8e253860d9874c345bfe9075eaa1d460,19638,3648,2017-11-02T23:07:48+00:00,open,olist,False,"{""seller_ids"": [""c3cfdc648177fdbbbb35635a37472c53""], ""seller_locations"": [{""seller_id"": ""c3cfdc648177fdbbbb35635a37472c53"", ""city"": ""curitiba"", ""state"": ""PR""}], ""order_status"": ""delivered"", ""customer_state"": ""PE"", ""item_prices"": [15990]}"
38b584be7174802377777bcd60e7a459,4eb6fcfd481ef3c2ab3afba135ef4bcc,7778,778,2017-11-02T23:12:48+00:00,cancelled,olist,False,"{""seller_ids"": [""5160d23075764e18e07c1f4a87fad743""], ""seller_locations"": [{""seller_id"": ""5160d23075764e18e07c1f4a87fad743"", ""city"": ""sao bernardo do campo"", ""state"": ""SP""}], ""order_status"": ""canceled"", ""customer_state"": ""SP"", ""item_prices"": [7000]}"
70d6a585155b39ed84fc4cab834764ee,592d090bb075fa8fb9d6aa816a3ed86d,16741,2387,2017-11-02T23:23:49+00:00,open,olist,False,"{""seller_ids"": [""cca3071e3e9bb7d12640c9fbe2301306""], ""seller_locations"": [{""seller_id"": ""cca3071e3e9bb7d12640c9fbe2301306"", ""city"": ""ibitinga"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""BA"", ""item_prices"": [14354]}"
c765682ebe69c1034eba583189350fa7,51a84d5d858e6d3d5585663267a9ac08,6200,1410,2017-11-02T23:24:09+00:00,open,olist,False,"{""seller_ids"": [""05f51e13da97139648b8125c31e5f51b""], ""seller_locations"": [{""seller_id"": ""05f51e13da97139648b8125c31e5f51b"", ""city"": ""belo horizonte"", ""state"": ""MG""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [4790]}"
2239463fae220242bce349a6cffd6fc3,d8a74baa7029318b3192a2fa3a775660,23531,1975,2017-11-02T23:28:12+00:00,open,olist,False,"{""seller_ids"": [""a3dd39f583bc80bd8c5901c95878921e""], ""seller_locations"": [{""seller_id"": ""a3dd39f583bc80bd8c5901c95878921e"", ""city"": ""salvador"", ""state"": ""BA""}], ""order_status"": ""delivered"", ""customer_state"": ""PE"", ""item_prices"": [21556]}"
c25a13eced69c57fc779116bea316865,ac09ed646d92eb26c2fb2365f45e672c,7757,1767,2017-11-03T00:01:36+00:00,open,olist,False,"{""seller_ids"": [""1f50f920176fa81dab994f9023523100""], ""seller_locations"": [{""seller_id"": ""1f50f920176fa81dab994f9023523100"", ""city"": ""sao jose do rio preto"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [5990]}"
94c753ff371f05e68a157809f9cda46d,96149645eced5018eb9dfaa8c6d1f69b,3669,1679,2017-11-03T00:15:22+00:00,open,olist,False,"{""seller_ids"": [""7040e82f899a04d1b434b795a43b4617""], ""seller_locations"": [{""seller_id"": ""7040e82f899a04d1b434b795a43b4617"", ""city"": ""sao paulo"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""BA"", ""item_prices"": [1990]}"
f06059b8f4dc49c4f76378b7715a63b0,de34b16117594161a6a89c50b289d35a,58800,29400,2017-11-03T00:16:32+00:00,open,olist,False,"{""seller_ids"": [""2a7dc43cecabf23403078e2188437d1d""], ""seller_locations"": [{""seller_id"": ""2a7dc43cecabf23403078e2188437d1d"", ""city"": ""sao paulo"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [29400]}"
ab86581e77285de292e93cb8d740c088,af8b2d09c4aa3036566914760882f8b7,19037,4038,2017-11-03T00:18:41+00:00,open,olist,False,"{""seller_ids"": [""a1043bafd471dff536d0c462352beb48""], ""seller_locations"": [{""seller_id"": ""a1043bafd471dff536d0c462352beb48"", ""city"": ""ilicinea"", ""state"": ""MG""}], ""order_status"": ""delivered"", ""customer_state"": ""RJ"", ""item_prices"": [14999]}"
ae4db4c8bea553ad40e0d84be24d635b,189849d663c69ae10f7e25250b973186,18493,1593,2017-11-03T00:28:20+00:00,open,olist,False,"{""seller_ids"": [""4d6d651bd7684af3fffabd5f08d12e5a""], ""seller_locations"": [{""seller_id"": ""4d6d651bd7684af3fffabd5f08d12e5a"", ""city"": ""jau"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""PR"", ""item_prices"": [16900]}"
584a896de682422488ff4912dc6b0016,7db23b7aa0bd494f71db93ad8e9c9646,18155,3855,2017-11-03T00:39:08+00:00,open,olist,False,"{""seller_ids"": [""2dee2ce60de9709b1a24083217181a1f""], ""seller_locations"": [{""seller_id"": ""2dee2ce60de9709b1a24083217181a1f"", ""city"": ""sinop"", ""state"": ""MT""}], ""order_status"": ""delivered"", ""customer_state"": ""MA"", ""item_prices"": [14300]}"
bc22d1005019c231fda1873c3fc71fc8,19bedfc18c92d4e7eb6ba318a6c2033c,100798,2818,2017-11-03T00:44:46+00:00,open,olist,False,"{""seller_ids"": [""d32e3909cfb714fb2a6cb092c85b9c5f""], ""seller_locations"": [{""seller_id"": ""d32e3909cfb714fb2a6cb092c85b9c5f"", ""city"": ""jundiai"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""RJ"", ""item_prices"": [48990, 48990]}"
8ef12780aa1f3903b1d9ab621f69abfb,3ea35d016eb96bbfede151b359b8da8e,42952,5592,2017-11-03T01:59:42+00:00,open,olist,False,"{""seller_ids"": [""8581055ce74af1daba164fdbd55a40de""], ""seller_locations"": [{""seller_id"": ""8581055ce74af1daba164fdbd55a40de"", ""city"": ""guarulhos"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""PE"", ""item_prices"": [11730, 13900, 11730]}"
6da2f53b79a45c8701e66f227cea7955,52e6877c9c3053d30e44ae424ee6fd6d,5405,3415,2017-11-03T02:43:08+00:00,open,olist,False,"{""seller_ids"": [""e8f6dc8e6a1dcde89d20e3995c8d90b3""], ""seller_locations"": [{""seller_id"": ""e8f6dc8e6a1dcde89d20e3995c8d90b3"", ""city"": ""sao paulo"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""RO"", ""item_prices"": [1990]}"
79aa91e33030a170c2baf3c856d3bfdc,6ccbb05bf38d868e2a997d0dcf1c32ad,10699,2109,2017-11-03T03:03:15+00:00,open,olist,False,"{""seller_ids"": [""1a3df491d1c4f1589fc2b934ada68bf2""], ""seller_locations"": [{""seller_id"": ""1a3df491d1c4f1589fc2b934ada68bf2"", ""city"": ""joinville"", ""state"": ""SC""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [8590]}"
2705b0c3085b59e58a22b5bed23ea614,5657596addb4d7b07b32cd330614bdf8,18926,2927,2017-11-03T04:20:05+00:00,open,olist,False,"{""seller_ids"": [""ad781527c93d00d89a11eecd9dcad7c1""], ""seller_locations"": [{""seller_id"": ""ad781527c93d00d89a11eecd9dcad7c1"", ""city"": ""sao jose do rio preto"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [15999]}"
1e651744aa0ad243b5410f7f24cfc4e9,57decc4615bafc47183a474e8ccec7ed,13313,813,2017-11-03T07:37:59+00:00,open,olist,False,"{""seller_ids"": [""6560211a19b47992c3666cc44a7e94c0""], ""seller_locations"": [{""seller_id"": ""6560211a19b47992c3666cc44a7e94c0"", ""city"": ""sao paulo"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [12500]}"
edc2a37b6c40c6ac0a792e46cf248848,f81dab4af5a125ab52c4e530ee748493,62135,2145,2017-11-03T07:58:39+00:00,open,olist,False,"{""seller_ids"": [""b94cc9f10ddc85e4ba73a6f7974e7101""], ""seller_locations"": [{""seller_id"": ""b94cc9f10ddc85e4ba73a6f7974e7101"", ""city"": ""macae"", ""state"": ""RJ""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [59990]}"
544df729b9f6aab28aac429b38ed7b0b,43a8a00e071b8d2962fc44a682ed3d4e,34789,1799,2017-11-03T07:59:12+00:00,open,olist,False,"{""seller_ids"": [""218d46b86c1881d022bce9c68a7d4b15""], ""seller_locations"": [{""seller_id"": ""218d46b86c1881d022bce9c68a7d4b15"", ""city"": ""ribeirao preto"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [32990]}"
f022f31048c98ee478576cd828def68b,708284053fdf21f67758dcc2dcce5cb9,3850,1510,2017-11-03T08:37:03+00:00,open,olist,False,"{""seller_ids"": [""615005a3ef192c00c6f0e977cee3d2bc""], ""seller_locations"": [{""seller_id"": ""615005a3ef192c00c6f0e977cee3d2bc"", ""city"": ""itu"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [2340]}"
b0b558b3576d4787a37f77a5250ff717,aa42f160789bc9114cd54d26566b95dc,16680,1581,2017-11-03T08:43:08+00:00,open,olist,False,"{""seller_ids"": [""05f51e13da97139648b8125c31e5f51b""], ""seller_locations"": [{""seller_id"": ""05f51e13da97139648b8125c31e5f51b"", ""city"": ""belo horizonte"", ""state"": ""MG""}], ""order_status"": ""delivered"", ""customer_state"": ""RJ"", ""item_prices"": [15099]}"
d568698e0ce60cca292f739e9a60e8d0,b0d38d8b148c01bf1722a2f706b00d8d,21159,4359,2017-11-03T08:44:37+00:00,open,olist,False,"{""seller_ids"": [""0adac9fbd9a2b63cccaac4f8756c1ca8""], ""seller_locations"": [{""seller_id"": ""0adac9fbd9a2b63cccaac4f8756c1ca8"", ""city"": ""louveira"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""RN"", ""item_prices"": [16800]}"
c895733b4c132c39372f228b48f4ee8c,097c0318a14019eb5fb6de2b84834835,8696,2696,2017-11-03T08:48:02+00:00,open,olist,False,"{""seller_ids"": [""54965bbe3e4f07ae045b90b0b8541f52""], ""seller_locations"": [{""seller_id"": ""54965bbe3e4f07ae045b90b0b8541f52"", ""city"": ""foz do iguacu"", ""state"": ""PR""}], ""order_status"": ""delivered"", ""customer_state"": ""MT"", ""item_prices"": [6000]}"
d8253682886103126c169f93e8b46349,cf559d0aa778151726948fd3f6744031,11102,2112,2017-11-03T09:02:50+00:00,open,olist,False,"{""seller_ids"": [""4a3ca9315b744ce9f8e9374361493884""], ""seller_locations"": [{""seller_id"": ""4a3ca9315b744ce9f8e9374361493884"", ""city"": ""ibitinga"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""MG"", ""item_prices"": [8990]}"
92744b8bd0b36fe5d9b3ea74a6edf994,3219cc23b3383c61bec7205aa614e778,13324,1344,2017-11-03T09:18:15+00:00,open,olist,False,"{""seller_ids"": [""1f50f920176fa81dab994f9023523100""], ""seller_locations"": [{""seller_id"": ""1f50f920176fa81dab994f9023523100"", ""city"": ""sao jose do rio preto"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [5990, 5990]}"
ee7e0b3ff2c214d195f4dc6f9ae0d060,1e3a18d52c7ff0af7a6f8ff80bafc907,13559,1559,2017-11-03T09:26:13+00:00,open,olist,False,"{""seller_ids"": [""4e922959ae960d389249c378d1c939f5""], ""seller_locations"": [{""seller_id"": ""4e922959ae960d389249c378d1c939f5"", ""city"": ""jacarei"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""RS"", ""item_prices"": [12000]}"
5282c7d82b95766f51be346c8fd9bcc6,550b7832d4792e6f83c735212d89893f,3269,1679,2017-11-03T09:28:57+00:00,open,olist,False,"{""seller_ids"": [""cfb1a033743668a192316f3c6d1d2671""], ""seller_locations"": [{""seller_id"": ""cfb1a033743668a192316f3c6d1d2671"", ""city"": ""votorantim"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""BA"", ""item_prices"": [1590]}"
2f99eb7c20846f2cfab5cf7c257370ab,58703c8104494f333026acd373ca9027,19344,5164,2017-11-03T09:40:30+00:00,open,olist,False,"{""seller_ids"": [""093805f8f2aeb63881444571e1f48f30""], ""seller_locations"": [{""seller_id"": ""093805f8f2aeb63881444571e1f48f30"", ""city"": ""osasco"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""MT"", ""item_prices"": [3990, 3040, 7150]}"
2887e340dedffaaf9e4f86c762b2a788,d468040bda183009e4ec5a3efb6350ae,6337,1337,2017-11-03T09:41:04+00:00,open,olist,False,"{""seller_ids"": [""855668e0971d4dfd7bef1b6a4133b41b""], ""seller_locations"": [{""seller_id"": ""855668e0971d4dfd7bef1b6a4133b41b"", ""city"": ""itatiba"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""SP"", ""item_prices"": [5000]}"
07884a0d48bbdae5f9a1d8582b57e09b,0cda5b1f319966523ff6f30f42fdab81,4509,1510,2017-11-03T09:49:14+00:00,open,olist,False,"{""seller_ids"": [""ea8482cd71df3c1969d7b9473ff13abc""], ""seller_locations"": [{""seller_id"": ""ea8482cd71df3c1969d7b9473ff13abc"", ""city"": ""sao paulo"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""PR"", ""item_prices"": [2999]}"
d573cf2d2bd145e4bc855132a6c815af,17fdbc7bf5923361a92c5630bdd80cd6,96234,2640,2017-11-03T09:55:35+00:00,open,olist,False,"{""seller_ids"": [""cfa5ab0e4d3fc212fd0b3410e7081c62""], ""seller_locations"": [{""seller_id"": ""cfa5ab0e4d3fc212fd0b3410e7081c62"", ""city"": ""uba"", ""state"": ""MG""}], ""order_status"": ""delivered"", ""customer_state"": ""MT"", ""item_prices"": [15599, 15599, 15599, 15599, 15599, 15599]}"
c55c2cba4bd6069c80c2531fe9a9188a,1d973c98166abefe7b2601c3d959c0c5,15970,1776,2017-11-03T09:55:46+00:00,open,olist,False,"{""seller_ids"": [""7aa4334be125fcdd2ba64b3180029f14""], ""seller_locations"": [{""seller_id"": ""7aa4334be125fcdd2ba64b3180029f14"", ""city"": ""laranjal paulista"", ""state"": ""SP""}], ""order_status"": ""delivered"", ""customer_state"": ""RJ"", ""item_prices"": [7097, 7097]}"
