id,counterparty_id,amount,received_at,reference,original_reference,memo,simulated,duplicate_of,meta
610978786c543b1b75c537dcd82a8d10-p1,695a6fa8320a8e2a9e2117e3c10848e8,9030,2017-11-03T15:06:29+00:00,610978786c543b1b75c537dcd82a8d10,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
65e27b07de33e18c80be0dd01195c731-p1,75f60ea9e06cc3308210f6fc5eab3c09,8683,2017-11-03T15:06:34+00:00,65e27b07de33e18c80be0dd01195c731,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
939d9e122aaa16bc3792f827d94aa25f-p1,5e7643b562ec10d77a4de5dfc2a5d18c,4438,2017-11-04T04:45:55+00:00,939d9e122aaa16bc3792f827d94aa25f,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
9e26cbec7523f810798d1b3df04fa17a-p1,dab132ef31d0f8034b098624d1545e77,4106,2017-11-03T15:30:56+00:00,9e26cbec7523f810798d1b3df04fa17a,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
30633a14243612a15ee813ff2d6814d2-p1,f1d39be267a33e57881986d6a2a42911,10173,2017-11-04T06:46:38+00:00,30633a14243612a15ee813ff2d6814d2,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
0ff4f3385afd05bfdf9a3c39fb32766b-p1,8588ffeed09487d07cfb0442a51d2b0b,3675,2017-11-04T15:10:29+00:00,0ff4f3385afd05bfdf9a3c39fb32766b,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
1ae12b6aeac8467444bd1b07ab3c793a-p1,743b6b21edcc4f0a9be82e591187e0a8,7267,2017-11-03T15:30:56+00:00,1ae12b6aeac8467444bd1b07ab3c793a,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
548c4aaaafce95ab8c06ac6a2f38d1cf-p1,7d10d8a69b9a324de73dbd47850b028e,7415,2017-11-03T15:46:31+00:00,548c4aaaafce95ab8c06ac6a2f38d1cf,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 5}"
51bf8106a8d1c81d402b04fe983b9b0c-p1,5c60d93d30882cdd81708742077e214a,8766,2017-11-03T16:30:27+00:00,51bf8106a8d1c81d402b04fe983b9b0c,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
9d37f81251d833e6328fe07745bfc2d0-p1,ddca77853118e7de2caec7e1896c5eb8,3909,2017-11-04T05:05:35+00:00,9d37f81251d833e6328fe07745bfc2d0,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
f3d5876234a5858786970f692f06c3ad-p1,0cf744fa8ef832c2bd5f9208629d3967,25184,2017-11-03T16:30:26+00:00,f3d5876234a5858786970f692f06c3ad,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
c11faa9e69b3bc1dcafb2d5238ca7a89-p1,1f9729b02f212888228746412a90f421,5640,2017-11-04T05:45:54+00:00,c11faa9e69b3bc1dcafb2d5238ca7a89,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
78dd5af5b7e40608ff69ca03bb016ed7-p1,3e9c0b1e800b33f972c4ae67e035f3e2,33336,2017-11-07T07:30:39+00:00,78dd5af5b7e40608ff69ca03bb016ed7,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
8d23184181b28b55b4c150dec4f0f010-p1,9b6a169c5966850bb9c65b838d468f98,65438,2017-11-04T16:45:37+00:00,8d23184181b28b55b4c150dec4f0f010,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
d33ed17c28104a5821b0aed3fd7323d0-p1,a0701efdde78341b097d00c789d35b97,123,2017-11-03T16:50:50+00:00,d33ed17c28104a5821b0aed3fd7323d0,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
d33ed17c28104a5821b0aed3fd7323d0-p2,a0701efdde78341b097d00c789d35b97,3056,2017-11-03T16:50:50+00:00,d33ed17c28104a5821b0aed3fd7323d0,,,False,,"{""payment_type"": ""voucher"", ""payment_sequential"": 2, ""payment_installments"": 1}"
76d820534ecdb9ff90b20c635d1c593c-p1,49edba1328b35f23bd65375cf625b546,22887,2017-11-06T14:33:03+00:00,76d820534ecdb9ff90b20c635d1c593c,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
3b5e83bf808e04da4aaa1241937881ee-p1,5f7ec44cc59400e228915ad065285fe8,26925,2017-11-03T17:30:51+00:00,3b5e83bf808e04da4aaa1241937881ee,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
77e866a3acbb6e6eaf2ffe9089313076-p1,e9fcb1c22404eb2c263c61a842c23055,9440,2017-11-03T17:30:50+00:00,77e866a3acbb6e6eaf2ffe9089313076,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 4}"
56d77478af78c445066db1c9876e9e84-p1,118a4d2ca6098b5df303beca4c208642,17076,2017-11-03T17:09:20+00:00,56d77478af78c445066db1c9876e9e84,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
2f0406761edfc84594b3ff458e5ddc6a-p1,767e0ad33a0e895fff80604570c885e0,17564,2017-11-03T17:30:50+00:00,2f0406761edfc84594b3ff458e5ddc6a,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 4}"
0c46fe7e5915cf8413d797e298c50dba-p1,c0f65d36aefea8816ca9498185fe6167,13259,2017-11-04T04:35:32+00:00,0c46fe7e5915cf8413d797e298c50dba,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
245547d35a6f1c94c1e2546ab3322e0f-p1,86abea0b1511d2e6b8a256580fb49c83,18806,2017-11-03T17:30:50+00:00,245547d35a6f1c94c1e2546ab3322e0f,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 10}"
a3a45c1c1ea8a1242a535611257bb20e-p1,3c721f9508cd151923d3c7b2c5869743,16177,2017-11-03T17:11:27+00:00,a3a45c1c1ea8a1242a535611257bb20e,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
de09e6c4676182436c36ae4f25bd78bc-p1,f17619a8db648adb2dd504e94873839a,5362,2017-11-03T17:30:54+00:00,de09e6c4676182436c36ae4f25bd78bc,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
6baf65efe2c7c4b1641a061fa14fb621-p1,85fb37cacc45dfc2696bfb510fe411f4,6310,2017-11-03T18:30:26+00:00,6baf65efe2c7c4b1641a061fa14fb621,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
f4b61d27084d490fb0046eeffa1af17f-p1,a1b1ba35bba0f6ad5ec156792d50bde7,10778,2017-11-03T18:30:37+00:00,f4b61d27084d490fb0046eeffa1af17f,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
3f6dd48701c4fd8500f4c6d8862a806e-p1,a33b71268bed518bd63c349f006f2aa8,8305,2017-11-03T18:30:37+00:00,3f6dd48701c4fd8500f4c6d8862a806e,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
da6d090f46627439b85ff58686e17188-p1,80d1acba72cc1dd62e91c5858bed0ef2,13812,2017-11-03T18:30:37+00:00,da6d090f46627439b85ff58686e17188,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
1a26633be71803d169cfddfaa40fed21-p1,f64ec6d8dd29940264cd0bbb5ecade8a,8975,2017-11-03T18:30:37+00:00,1a26633be71803d169cfddfaa40fed21,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 4}"
3e8a5d740a1e7db9eb5bdc6262644e88-p2,a327e24eb412d88da38902427a3cf4bf,5904,2017-11-03T18:30:23+00:00,3e8a5d740a1e7db9eb5bdc6262644e88,,,False,,"{""payment_type"": ""voucher"", ""payment_sequential"": 2, ""payment_installments"": 1}"
3e8a5d740a1e7db9eb5bdc6262644e88-p1,a327e24eb412d88da38902427a3cf4bf,4614,2017-11-03T18:30:23+00:00,3e8a5d740a1e7db9eb5bdc6262644e88,,,False,,"{""payment_type"": ""voucher"", ""payment_sequential"": 1, ""payment_installments"": 1}"
5b52136f452a7ee355f34fd4b2eb99b2-p1,08c3ccdcc31144cf6e0159fe71807428,23531,2017-11-03T18:30:24+00:00,5b52136f452a7ee355f34fd4b2eb99b2,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 4}"
b93e3a733006e1228ffb0f8a5550e9ab-p1,e3d7a0d45bdf701f056d1c423f8bf0f8,11718,2017-11-03T18:30:38+00:00,b93e3a733006e1228ffb0f8a5550e9ab,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
a235dd3be106ba5b2ea4610274402898-p1,c7fb8ec1ea35af7e89f989b6e17e2bd8,29415,2017-11-03T19:30:40+00:00,a235dd3be106ba5b2ea4610274402898,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
67396d4e8e815db60a202db276db16a5-p1,1e433d2aca7584032f8f56d51643e605,16100,2017-11-03T19:30:37+00:00,67396d4e8e815db60a202db276db16a5,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
d29cafb654e73fca65371aec22d88ca8-p1,85c30f6989528b01b07b63e28299b9bd,6690,2017-11-03T19:30:37+00:00,d29cafb654e73fca65371aec22d88ca8,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
d29cafb654e73fca65371aec22d88ca8-p2,85c30f6989528b01b07b63e28299b9bd,10000,2017-11-03T19:30:37+00:00,d29cafb654e73fca65371aec22d88ca8,,,False,,"{""payment_type"": ""voucher"", ""payment_sequential"": 2, ""payment_installments"": 1}"
b621235d09fbfbe88d897969dd240b59-p1,8c532c86e424b28e85997dd891e26d5d,6400,2017-11-04T11:10:49+00:00,b621235d09fbfbe88d897969dd240b59,,,False,,"{""payment_type"": ""voucher"", ""payment_sequential"": 1, ""payment_installments"": 1}"
a4f71a0d584883f990018a219bb7dfb4-p1,4f4cfd4238efefcaf3e6905ac8bb9e76,21148,2017-11-04T06:10:24+00:00,a4f71a0d584883f990018a219bb7dfb4,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
cfae1e992eeb0f51ba0de3ddb87b33da-p1,7a41dff0e8b1ea9c1f2a8b290ea80ba5,13438,2017-11-03T19:30:38+00:00,cfae1e992eeb0f51ba0de3ddb87b33da,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
7d512c7210020b9a4d7a90bfece69a65-p1,68598b654c53799834f0abc847bd4a06,8580,2017-11-03T19:30:38+00:00,7d512c7210020b9a4d7a90bfece69a65,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
0fa7d9bf5e4786e331c11c950cb4082d-p1,8e3d7e64a92ee5879a360326258c952e,6264,2017-11-03T19:30:40+00:00,0fa7d9bf5e4786e331c11c950cb4082d,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 6}"
64999819cdd2759997379730b8aa6e22-p1,325bdb07397fb78bf188c812e3c16ef7,6889,2017-11-07T07:30:45+00:00,64999819cdd2759997379730b8aa6e22,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
0713892246596f649555ebebe57a9a7b-p1,99251d77284980383662133057fe855b,10355,2017-11-03T19:35:22+00:00,0713892246596f649555ebebe57a9a7b,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
4f3428d2bdfb5f3910f874c72120c9f1-p1,15702b42095b880565ce41d4b1511814,19576,2017-11-03T20:30:54+00:00,4f3428d2bdfb5f3910f874c72120c9f1,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 12}"
ff8d0c8b5c1e8bdd6f8e3170f6fd62fd-p1,6025e80315175e0241fc6e35c42916a9,12017,2017-11-03T20:30:54+00:00,ff8d0c8b5c1e8bdd6f8e3170f6fd62fd,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
f76887473f528c398659936663331251-p1,a7657330b1c135f3acd420326e335b2c,7334,2017-11-03T20:30:52+00:00,f76887473f528c398659936663331251,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 7}"
e40d0c72305e1f0be6925df1e4378221-p1,996eb644658f838b44eae50e22a48a70,66562,2017-11-03T20:35:23+00:00,e40d0c72305e1f0be6925df1e4378221,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
5f3e315da0dbfdaabd6f8cff4fd2946a-p1,743b6b21edcc4f0a9be82e591187e0a8,5862,2017-11-03T20:35:24+00:00,5f3e315da0dbfdaabd6f8cff4fd2946a,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
fb044859ae3cc0721c694443c343aed4-p1,83b82ec5bf93a47ccfbe05452ea32009,18892,2017-11-03T21:31:22+00:00,fb044859ae3cc0721c694443c343aed4,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
2f8faef508a5a7ba5de0b455cd768da8-p1,bb0aea12660bf8bd536b39fddbc336ee,9567,2017-11-07T07:30:29+00:00,2f8faef508a5a7ba5de0b455cd768da8,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
0e6b2d0fe443a6d38c0f6447f4eb2262-p1,bb0aea12660bf8bd536b39fddbc336ee,10860,2017-11-07T08:30:54+00:00,0e6b2d0fe443a6d38c0f6447f4eb2262,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
47c29eebd9fb0e4d67c674f78e396be4-p1,d1690fc33a52a1ffdc2ecde9ee88d7c9,9105,2017-11-03T21:10:22+00:00,47c29eebd9fb0e4d67c674f78e396be4,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
55b961963d4c9e193651ea6c3dc6c8df-p1,d2a784c948d14252def59dd0c2e49170,3277,2017-11-03T21:10:36+00:00,55b961963d4c9e193651ea6c3dc6c8df,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
843c4657d0e36a64ee5819729168339d-p1,0dd8363b55b6c0635a09dd43297e2291,18047,2017-11-03T21:31:22+00:00,843c4657d0e36a64ee5819729168339d,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
e31ec91cea1ecf97797787471f98a8c2-p1,73c2643a0a458b49f58cea58833b192e,71107,2017-11-03T21:31:20+00:00,e31ec91cea1ecf97797787471f98a8c2,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
f5f29bce586850f2fb4f268aba6ed81d-p1,d5419994a02a55d4b7cd00e77fabdbae,20367,2017-11-03T21:31:22+00:00,f5f29bce586850f2fb4f268aba6ed81d,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 4}"
43caa2bfbf19b07993e7794248faec20-p1,88a5947eba137391941e7c0d9a4532d8,4269,2017-11-03T21:31:19+00:00,43caa2bfbf19b07993e7794248faec20,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 4}"
4480ac0eaab783664bd03d73f20e2896-p1,ea2823cb06ffee228889fd07321fef42,20710,2017-11-03T21:31:20+00:00,4480ac0eaab783664bd03d73f20e2896,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
182c7c260aa89ec58595803372f60d1a-p1,5e3e9e897d07a80fc2af58088a84812a,3635,2017-11-03T21:35:23+00:00,182c7c260aa89ec58595803372f60d1a,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
502b66ddeae1875100eae9074f5d189a-p1,a984da262e44d5df9e224ee3072c3717,19067,2017-11-03T21:35:23+00:00,502b66ddeae1875100eae9074f5d189a,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
a2d899ba8a26c87fd1ae28e82fc25c85-p1,386e31ecc3dc1faaa5255e184fea1e5d,17149,2017-11-03T22:31:29+00:00,a2d899ba8a26c87fd1ae28e82fc25c85,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 7}"
1e1fb779dc3ea5b2ece7892f4b1824cc-p1,611009570f605781020550bff8c0d7a5,10292,2017-11-07T07:30:50+00:00,1e1fb779dc3ea5b2ece7892f4b1824cc,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
8c732378425fb2cff245875c583e5940-p1,2ee77d43be5a64c61343323bd5b1ce16,9338,2017-11-03T22:31:29+00:00,8c732378425fb2cff245875c583e5940,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
811ecf2dd75f2d765763c2c20c539cdf-p1,e035ab2e06d5643295a12b3a0eaf892b,21356,2017-11-03T22:31:28+00:00,811ecf2dd75f2d765763c2c20c539cdf,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
980496fd521b7f8fe2d75593d11ee1fb-p1,0a834292f8691cb3cdc64caf600c61c9,90000,2017-11-03T22:31:29+00:00,980496fd521b7f8fe2d75593d11ee1fb,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 8}"
980496fd521b7f8fe2d75593d11ee1fb-p2,0a834292f8691cb3cdc64caf600c61c9,32798,2017-11-03T22:31:29+00:00,980496fd521b7f8fe2d75593d11ee1fb,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 2, ""payment_installments"": 8}"
9e844ac3fb9440b1393bf80ab5b59860-p1,a4fd91dd92817169a032d202f2c1aa06,7757,2017-11-03T22:31:32+00:00,9e844ac3fb9440b1393bf80ab5b59860,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
491b6882815a6368f57277d9bfaebb12-p1,647de02f33fb0058d4acb20ef1ce482f,7508,2017-11-03T22:31:30+00:00,491b6882815a6368f57277d9bfaebb12,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 4}"
19bbda1f882b3aeddba973e935519905-p1,1a674d0bad43d5b5c387fce838e4c428,1837,2017-11-03T22:45:46+00:00,19bbda1f882b3aeddba973e935519905,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
a3ef7e4271c9088cf2d3de8305ef2355-p1,1a674d0bad43d5b5c387fce838e4c428,1837,2017-11-03T22:45:51+00:00,a3ef7e4271c9088cf2d3de8305ef2355,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
1d0179e06d705c4c8b0cccd7c58c30cb-p1,2c14869f96fcf1d76d95e4b8e2841fdd,9890,2017-11-03T22:50:19+00:00,1d0179e06d705c4c8b0cccd7c58c30cb,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
12eb23de9270a05fa07be92704d1a6ee-p1,6dbf40025c492536db00c2ffff44ffff,11271,2017-11-03T23:10:23+00:00,12eb23de9270a05fa07be92704d1a6ee,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 10}"
b392178525db3323c13bd67d9dee38ff-p1,05e8b4d95b191ed344b0c2bc3b1dd984,7657,2017-11-04T23:05:46+00:00,b392178525db3323c13bd67d9dee38ff,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 5}"
92a6e33b636545263917ab59e3169882-p1,0e71681ebdc97df774d7451ce1b4bef9,9870,2017-11-03T23:30:39+00:00,92a6e33b636545263917ab59e3169882,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 5}"
f75d10ef288341085a1387de1052dfb7-p1,44692492d6bb5c44dc9f7bce39fd7b6e,40480,2017-11-03T23:55:49+00:00,f75d10ef288341085a1387de1052dfb7,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 8}"
5e9d5a2d9fdab80cd5bbe9706abf0087-p1,fe80881541b7cb0a0732cf82eed3c82b,15514,2017-11-07T07:30:33+00:00,5e9d5a2d9fdab80cd5bbe9706abf0087,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
1525f8f0c2985955d93907fa19a9cc3a-p1,4caa1eddb0d07179c6062964918c87fa,1071,2017-11-04T00:25:57+00:00,1525f8f0c2985955d93907fa19a9cc3a,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
1525f8f0c2985955d93907fa19a9cc3a-p2,4caa1eddb0d07179c6062964918c87fa,7801,2017-11-04T00:25:57+00:00,1525f8f0c2985955d93907fa19a9cc3a,,,False,,"{""payment_type"": ""voucher"", ""payment_sequential"": 2, ""payment_installments"": 1}"
3241efb4bf616d6fc2d9ff3803b06a46-p1,659bdc990055d4604a50cd848a43b9a3,24692,2017-11-04T00:35:28+00:00,3241efb4bf616d6fc2d9ff3803b06a46,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
d7b4654d3ca41a3b97437da02dff3df0-p1,b21dfdc5d4ff4d72390b2732975a504d,10808,2017-11-04T00:46:33+00:00,d7b4654d3ca41a3b97437da02dff3df0,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
0640b06b89343b8b664b6ddef40ba020-p1,2547d56bb668d0543d4902cf3f2e7515,6601,2017-11-04T00:50:21+00:00,0640b06b89343b8b664b6ddef40ba020,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
012eab2625c5f8aaac6f37f2c19ef62f-p1,74d3316a8a3535f05feed75b4df15e7a,9722,2017-11-04T00:50:19+00:00,012eab2625c5f8aaac6f37f2c9ef62f,012eab2625c5f8aaac6f37f2c19ef62f,,True,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 6, ""fault_id"": ""B""}"
aae6432b1c1a2deae58567621da9d957-p1,c6c590ae0a0b256c4184b2a7352a6736,17486,2017-11-04T00:55:32+00:00,aae6432b1c1a2deae58567621da9d957,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 3}"
8b353b3ac8bd5c8a07201989bdcb8f93-p3,74d4c0cfaf825cd15b80dd167bdfa9b4,1391,2017-11-04T11:50:20+00:00,8b353b3ac8bd5c8a07201989bdcb8f93,,,False,,"{""payment_type"": ""voucher"", ""payment_sequential"": 3, ""payment_installments"": 1}"
8b353b3ac8bd5c8a07201989bdcb8f93-p2,74d4c0cfaf825cd15b80dd167bdfa9b4,3399,2017-11-04T11:50:20+00:00,8b353b3ac8bd5c8a07201989bdcb8f93,,,False,,"{""payment_type"": ""voucher"", ""payment_sequential"": 2, ""payment_installments"": 1}"
8b353b3ac8bd5c8a07201989bdcb8f93-p1,74d4c0cfaf825cd15b80dd167bdfa9b4,18957,2017-11-04T11:50:20+00:00,8b353b3ac8bd5c8a07201989bdcb8f93,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
4653095ef7d71a9c9514e55131538126-p1,d15605acc62833da0624a0bd2b50eeb1,6501,2017-11-07T07:30:43+00:00,4653095ef7d71a9c9514e55131538126,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
2bcc2646dcca22a1e6da38a7133cc8ed-p1,86888bde47671fa164c9b4ddfa53b9f7,14744,2017-11-07T06:31:35+00:00,2bcc2646dcca22a1e6da38a7133cc8ed,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
c5af01c76029f8063c756b08fcaf17ae-p1,fd7c41c28fabc3ff2c039b465bb25a35,7602,2017-11-04T08:55:57+00:00,c5af01c76029f8063c756b08fcaf17ae,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 1}"
59823eb85efc0c6ee2cbc0567486757f-p1,e423384cbe26938695befbaaaf242864,83634,2017-11-05T09:26:15+00:00,59823eb85efc0c6ee2cbc0567486757f,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 7}"
7e666050aebcbd6feba9622558222157-p1,9241793ecddc22fd6563685386c85eb5,5812,2017-11-04T09:35:30+00:00,7e666050aebcbd6feba9622558222157,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
5f21071bb4421ccceaf3ae565558f63f-p1,185246288eb4cea28a37bb3269141e03,14973,2017-11-04T09:46:24+00:00,5f21071bb4421ccceaf3ae565558f63f,,,True,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 10, ""fault_id"": ""D"", ""shortfall_centavos"": 541}"
af3327b567206d03f49d5cc63c712a22-p1,1f5eec9b918893bafd7b2e88c9abae7e,3601,2017-11-04T09:50:22+00:00,af3327b567206d03f49d5cc63c712a22,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
820349ed7a25bbfa196bb4f9a28442f2-p2,7efc49d7862ee114c0ca869b439bf381,10000,2017-11-04T09:50:25+00:00,820349ed7a25bbfa196bb4f9a28442f2,,,False,,"{""payment_type"": ""voucher"", ""payment_sequential"": 2, ""payment_installments"": 1}"
820349ed7a25bbfa196bb4f9a28442f2-p1,7efc49d7862ee114c0ca869b439bf381,137951,2017-11-04T09:50:25+00:00,820349ed7a25bbfa196bb4f9a28442f2,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 15}"
1bc2604f66282211f5aba0bf67ca3dff-p1,3aace94f875e8ed34028832ce922ac5d,17144,2017-11-04T09:55:20+00:00,1bc2604f66282211f5aba0bf67ca3dff,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 2}"
b002261c1b562472adb57d81cc90995d-p1,08abf792f548422ecfebe3b2217fa9a3,15852,2017-11-07T07:30:38+00:00,b002261c1b562472adb57d81cc90995d,,,False,,"{""payment_type"": ""boleto"", ""payment_sequential"": 1, ""payment_installments"": 1}"
cea54c1853c864ab36cea3ef732d7191-p1,882023c0b40dc2130beea608b1196262,7494,2017-11-05T11:50:17+00:00,cea54c1853c864ab36cea3ef732d7191,,,False,,"{""payment_type"": ""credit_card"", ""payment_sequential"": 1, ""payment_installments"": 7}"
